temperature,humidity,wind_speed,traffic_density,industrial_activity,stagnation_index,AQI_1_Hour_Ago,AQI_24_Hours_Ago,AQI_Target
25.68,67.6,9.55,4.0,52.33,5.422797927461139,194.02,156.21,198.0
19.59,28.0,11.81,8.0,6.97,0.5852225020990763,198.0,207.27,85.56
25.17,91.5,9.1,3.0,68.67,7.46413043478261,85.56,67.38,212.66
28.49,51.37,9.3,8.0,60.96,6.485106382978723,212.66,149.92,157.78
35.16,46.0,9.75,3.0,79.96,8.117766497461929,157.78,160.24,179.46
25.0,56.17,11.43,6.0,33.78,2.9297484822202953,179.46,119.06,125.39
40.07,82.68,11.93,6.0,61.43,5.1064006650041565,125.39,155.53,205.03
19.63,93.12,5.84,8.0,11.9,2.0033670033670035,205.03,161.35,146.45
31.11,61.88,9.15,7.0,14.69,1.588108108108108,146.45,226.16,120.9
26.28,74.97,13.68,5.0,45.26,3.2844702467343976,120.9,147.7,193.5
40.33,60.65,6.05,3.0,38.43,6.248780487804878,193.5,163.79,187.77
19.34,44.43,10.22,5.0,70.95,6.875,187.77,132.15,145.29
19.12,82.15,9.49,4.0,73.57,7.671532846715328,145.29,118.89,209.85
20.8,50.67,8.3,8.0,75.67,9.008333333333333,209.85,162.89,167.66
10.13,83.03,14.77,5.0,61.96,4.1667787491593815,167.66,124.23,185.34
21.32,79.48,10.11,10.0,62.82,6.152791380999021,185.34,64.93,243.48
19.69,69.21,9.99,10.0,24.37,2.415262636273538,243.48,150.71,114.99
26.05,87.43,10.02,5.0,77.99,7.706521739130435,114.99,403.07,238.1
25.0,93.49,11.38,2.0,75.04,6.536585365853659,238.1,176.3,253.38
38.13,57.37,8.27,9.0,22.4,2.676224611708483,253.38,113.01,134.57
31.65,47.87,8.3,6.0,59.36,7.066666666666666,134.57,168.79,180.78
20.96,32.04,11.23,1.0,39.07,3.4483671668137688,180.78,188.77,148.44
18.71,93.67,11.28,3.0,86.99,7.6441124780316345,148.44,193.97,201.3
28.44,53.4,11.79,4.0,30.5,2.5651808242220357,201.3,194.02,96.21
15.76,77.03,11.13,10.0,51.85,4.617097061442564,96.21,198.0,141.89
37.82,48.88,5.99,10.0,53.72,8.821018062397373,141.89,85.56,197.33
33.26,83.07,7.58,2.0,48.93,6.37109375,197.33,212.66,158.58
21.72,49.5,12.55,10.0,92.97,7.349407114624506,158.58,157.78,216.5
13.01,42.12,4.12,4.0,83.82,19.862559241706162,216.5,179.46,224.01
34.48,56.87,10.88,2.0,17.25,1.57103825136612,224.01,125.39,95.42
24.2,52.02,9.66,6.0,59.74,6.120901639344263,95.42,205.03,145.7
33.66,68.94,12.55,10.0,49.77,3.934387351778656,145.7,146.45,189.25
13.84,59.23,11.25,9.0,66.69,5.875770925110132,189.25,120.9,174.88
20.8,69.42,8.01,1.0,54.26,6.6905055487053025,174.88,193.5,108.68
25.04,55.63,7.87,5.0,33.75,4.234629861982434,108.68,187.77,176.35
25.33,50.02,8.43,9.0,29.25,3.429073856975381,176.35,145.29,145.83
21.85,60.12,11.74,7.0,41.96,3.543918918918919,145.83,209.85,126.51
29.36,90.67,3.09,6.0,47.59,14.918495297805643,126.51,167.66,193.74
17.53,63.38,10.47,7.0,53.88,5.097445600756859,193.74,185.34,180.22
24.0,30.24,7.35,9.0,38.59,5.179865771812081,180.22,243.48,127.3
25.84,52.2,10.57,3.0,84.12,7.883786316776008,127.3,114.99,193.1
28.6,61.45,11.03,8.0,60.71,5.4546271338724175,193.1,238.1,181.68
29.98,87.68,5.01,1.0,67.48,13.205479452054798,181.68,253.38,195.43
17.13,75.43,9.32,10.0,47.23,5.0138004246284495,195.43,134.57,163.34
14.26,46.17,10.47,6.0,29.25,2.7672658467360454,163.34,180.78,107.14
33.94,96.28,10.26,9.0,67.67,6.531853281853282,107.14,148.44,206.72
27.33,59.53,9.63,1.0,30.13,3.096608427543679,206.72,201.3,135.75
19.76,78.69,6.34,5.0,9.54,1.4813664596273293,135.75,96.21,140.49
35.86,42.67,6.79,8.0,61.31,8.898403483309144,140.49,141.89,220.12
25.81,24.03,5.87,10.0,34.89,5.844221105527638,220.12,197.33,106.15
33.26,38.87,11.66,6.0,43.31,3.682823129251701,106.15,158.58,156.54
25.47,11.24,9.65,6.0,63.88,6.551794871794872,156.54,216.5,171.41
39.43,91.68,9.84,3.0,31.39,3.1579476861167004,171.41,224.01,194.54
37.29,63.22,4.88,8.0,17.96,3.6064257028112454,194.54,95.42,133.74
23.26,46.13,9.9,1.0,74.39,7.439,133.74,145.7,163.65
31.8,60.12,11.9,4.0,48.83,4.069166666666667,163.65,189.25,200.24
29.52,62.84,4.47,8.0,75.15,16.444201312910288,200.24,174.88,211.31
34.58,69.31,8.39,6.0,62.52,7.363957597173145,211.31,108.68,195.45
18.25,78.14,5.29,9.0,63.11,11.708719851576996,195.45,176.35,193.64
29.8,55.65,8.74,1.0,53.27,6.026018099547512,193.64,145.83,179.64
32.41,46.8,7.3,2.0,53.25,7.1959459459459465,179.64,126.51,97.79
12.69,72.42,11.14,1.0,72.69,6.467081850533807,97.79,193.74,162.53
16.72,72.03,10.51,4.0,66.29,6.247879359095194,162.53,180.22,158.59
10.73,61.51,13.87,9.0,38.22,2.735862562634216,158.59,127.3,171.78
23.11,92.66,9.84,4.0,59.86,6.022132796780684,171.78,193.1,205.38
30.02,53.43,11.02,9.0,37.61,3.382194244604317,205.38,181.68,139.76
35.52,46.5,8.33,6.0,43.75,5.189798339264532,139.76,195.43,147.57
25.52,66.27,6.69,5.0,61.37,9.038291605301914,147.57,163.34,154.48
36.4,49.88,12.5,10.0,37.31,2.9611111111111112,154.48,107.14,177.54
15.34,67.43,13.73,4.0,52.95,3.8286334056399136,177.54,206.72,144.24
25.0,47.5,12.12,10.0,57.6,4.713584288052374,144.24,135.75,167.48
24.61,54.0,10.39,2.0,43.21,4.119161105815062,167.48,140.49,123.82
27.69,88.36,7.08,8.0,64.39,8.967966573816156,123.82,220.12,216.7
24.77,53.92,13.42,3.0,41.21,3.0480769230769234,216.7,106.15,108.74
10.53,48.02,11.74,1.0,68.85,5.815033783783783,108.74,156.54,147.45
24.38,77.56,16.07,10.0,52.61,3.253555967841682,147.45,171.41,197.56
15.87,44.23,6.54,7.0,53.46,8.051204819277109,197.56,194.54,158.74
29.69,49.61,12.59,8.0,32.02,2.5232466509062257,158.74,133.74,138.53
27.57,68.65,11.65,7.0,45.31,3.856170212765958,138.53,163.65,164.57
18.42,74.08,8.97,4.0,53.9,5.942668136714443,164.57,200.24,215.68
21.4,78.31,14.09,8.0,70.49,4.967582804792107,215.68,211.31,175.22
17.59,48.79,11.21,10.0,43.57,3.852343059239611,175.22,195.45,138.22
24.56,68.94,7.19,4.0,70.41,9.658436213991768,138.22,193.64,205.39
31.69,53.01,9.64,5.0,34.89,3.582135523613963,205.39,179.64,115.68
18.1,50.92,7.15,8.0,56.68,7.817931034482759,115.68,97.79,171.47
28.53,78.05,8.59,2.0,39.86,4.5868814729574225,171.47,162.53,166.36
21.29,51.76,12.11,10.0,80.88,6.624078624078624,166.36,158.59,196.33
19.45,64.17,12.97,8.0,77.27,5.912012241775057,196.33,171.78,196.55
24.25,62.33,10.66,5.0,55.71,5.1775092936802976,196.55,205.38,151.8
17.75,43.94,7.75,5.0,39.3,5.006369426751593,151.8,139.76,92.88
21.12,74.49,11.14,7.0,19.66,1.7491103202846976,92.88,147.57,136.97
16.61,68.4,12.17,4.0,57.57,4.691931540342298,136.97,154.48,143.69
38.75,30.21,4.08,3.0,54.15,12.954545454545455,143.69,177.54,159.17
25.25,64.16,10.35,6.0,67.16,6.426794258373206,159.17,144.24,169.68
20.1,48.41,9.43,6.0,20.67,2.16894018887723,169.68,167.48,75.52
26.5,76.46,12.86,10.0,52.83,4.076388888888889,75.52,123.82,190.56
24.21,38.32,11.16,6.0,58.58,5.202486678507992,190.56,216.7,168.92
23.45,54.65,11.45,7.0,31.96,2.7670995670995673,168.92,108.74,159.37
29.3,65.43,8.55,4.0,52.33,6.049710982658959,159.37,147.45,163.69
30.3,60.82,10.0,3.0,35.46,3.510891089108911,163.69,197.56,145.41
25.0,71.44,12.83,3.0,33.49,2.5901005413766436,145.41,158.74,146.62
20.97,37.22,9.81,3.0,39.39,3.974772956609485,146.62,138.53,147.9
23.07,84.78,10.52,2.0,44.68,4.207156308851224,147.9,164.57,126.53
8.89,67.88,5.39,6.0,74.77,13.619307832422587,126.53,215.68,166.43
14.39,80.4,9.79,1.0,43.56,4.404448938321537,166.43,175.22,193.95
34.57,73.11,3.96,6.0,33.08,8.147783251231527,193.95,138.22,133.19
36.51,59.83,8.45,8.0,66.26,7.749707602339183,133.19,205.39,222.62
23.26,40.74,10.19,6.0,70.55,6.85617103984451,222.62,115.68,204.79
29.04,51.55,12.3,2.0,66.39,5.354032258064516,204.79,171.47,188.74
27.18,83.84,7.0,7.0,77.39,10.9,188.74,166.36,206.44
46.55,80.78,11.12,3.0,53.85,4.7994652406417115,206.44,196.33,173.19
32.84,50.71,14.41,9.0,53.11,3.660234321157822,173.19,196.55,157.26
24.1,17.73,8.08,8.0,35.92,4.39119804400978,157.26,151.8,158.72
18.31,56.81,5.36,6.0,77.98,14.282051282051283,158.72,92.88,248.17
13.75,55.68,10.87,1.0,48.16,4.390154968094804,248.17,136.97,147.86
26.42,56.25,6.42,2.0,43.93,6.737730061349693,147.86,143.69,117.08
19.71,67.93,7.54,8.0,42.14,5.515706806282723,117.08,159.17,170.73
15.04,73.14,12.77,6.0,62.73,4.874125874125874,170.73,169.68,173.66
20.47,74.85,15.63,1.0,51.67,3.284806102987921,173.66,75.52,155.79
17.43,66.69,7.0,9.0,53.79,7.576056338028169,155.79,190.56,140.72
36.81,32.99,7.79,8.0,43.51,5.514575411913815,140.72,168.92,154.67
31.17,54.88,8.68,2.0,46.03,5.242596810933941,154.67,159.37,118.86
24.94,94.56,8.36,10.0,47.04,5.560283687943263,118.86,163.69,138.71
35.36,65.61,15.8,5.0,78.43,4.932704402515723,138.71,145.41,203.56
25.54,65.52,8.41,3.0,13.98,1.6427732079905994,203.56,146.62,170.69
18.97,65.39,8.84,1.0,58.96,6.5950782997762865,170.69,147.9,151.59
35.66,66.23,14.85,7.0,71.76,4.800000000000001,151.59,126.53,183.76
28.77,24.25,11.73,9.0,13.23,1.1183431952662721,183.76,166.43,110.12
17.74,56.41,12.96,7.0,48.57,3.718989280245023,110.12,193.95,177.94
23.67,59.43,9.99,3.0,69.64,6.901883052527255,177.94,133.19,194.02
18.87,79.22,8.41,6.0,34.94,4.105757931844888,194.02,222.62,144.74
15.32,60.72,6.88,3.0,55.37,7.932664756446991,144.74,204.79,202.39
31.48,35.3,12.4,4.0,31.36,2.5088,202.39,188.74,83.45
38.37,66.45,13.68,1.0,50.66,3.676342525399129,83.45,206.44,151.49
15.21,47.94,8.2,2.0,75.55,9.102409638554217,151.49,173.19,193.96
28.94,41.75,8.91,1.0,83.91,9.312985571587125,193.96,157.26,151.72
20.45,47.49,9.04,10.0,55.1,6.028446389496719,151.72,158.72,175.64
21.59,68.14,5.36,2.0,24.42,4.472527472527473,175.64,248.17,171.14
20.85,78.88,7.98,4.0,43.79,5.419554455445544,171.14,147.86,215.42
18.95,67.24,12.32,6.0,13.74,1.106280193236715,215.42,117.08,105.08
25.34,69.48,7.37,8.0,44.12,5.906291834002677,105.08,170.73,165.22
19.18,67.1,9.99,10.0,69.29,6.8671952428146685,165.22,173.66,216.15
26.89,61.52,6.08,9.0,22.74,3.6796116504854366,216.15,155.79,131.75
24.65,70.45,9.57,10.0,45.86,4.742502585315409,131.75,140.72,168.81
23.33,23.72,8.31,7.0,33.68,4.004756242568371,168.81,154.67,124.45
18.65,61.67,6.33,4.0,85.87,13.354587869362366,124.45,118.86,224.93
20.96,60.12,12.37,7.0,57.97,4.648757016840418,224.93,138.71,107.14
30.29,77.44,12.54,1.0,67.01,5.301424050632912,107.14,203.56,164.36
28.51,57.79,7.09,10.0,55.85,7.767732962447845,164.36,170.69,141.43
18.16,60.46,9.35,6.0,65.22,6.901587301587302,141.43,151.59,141.29
25.7,37.42,10.13,1.0,71.61,7.0,141.29,183.76,138.46
30.26,75.25,4.56,8.0,50.77,10.894849785407727,138.46,110.12,195.5
13.31,69.41,5.81,4.0,39.38,6.663282571912015,195.5,177.94,156.91
28.8,60.12,13.86,8.0,31.3,2.2421203438395416,156.91,194.02,91.56
20.36,47.8,6.8,8.0,85.17,12.343478260869567,91.56,144.74,185.34
28.99,48.4,13.77,2.0,66.41,4.788031723143475,185.34,202.39,126.52
19.66,63.35,5.96,6.0,5.54,0.9141914191419143,126.52,83.45,112.83
12.37,49.58,11.98,10.0,45.11,3.734271523178808,112.83,151.49,126.39
13.61,66.52,9.07,4.0,58.32,6.3598691384950925,126.39,193.96,205.87
25.0,27.59,9.49,3.0,83.45,8.70177267987487,205.87,151.72,174.24
26.82,60.12,15.57,9.0,27.95,1.7836630504148052,174.24,175.64,107.87
18.67,86.95,6.24,10.0,58.53,9.231861198738171,107.87,171.14,206.25
29.47,66.59,11.78,9.0,42.01,3.5361952861952863,206.25,215.42,149.15
13.37,62.5,11.66,2.0,26.06,2.215986394557823,149.15,105.08,152.95
24.54,89.78,20.06,5.0,76.91,3.8149801587301586,152.95,165.22,193.04
16.52,24.96,6.77,10.0,30.72,4.471615720524018,193.04,216.15,129.6
20.44,47.77,8.12,10.0,69.42,8.445255474452557,129.6,131.75,208.18
25.33,53.98,12.45,7.0,18.11,1.4430278884462153,208.18,168.81,98.96
18.98,72.88,9.4,9.0,40.2,4.231578947368422,98.96,124.45,122.33
22.31,73.13,8.61,8.0,61.44,7.053960964408726,122.33,224.93,186.09
32.04,60.12,12.87,10.0,64.34,4.9606784888203554,186.09,107.14,193.5
20.96,74.97,9.2,4.0,58.74,6.316129032258066,193.5,164.36,145.53
30.85,53.95,7.32,3.0,69.71,9.39487870619946,145.53,141.43,425.04
17.09,78.17,12.18,1.0,44.23,3.601791530944625,425.04,141.29,178.36
28.71,44.51,11.13,1.0,77.85,6.932324131789848,178.36,138.46,216.37
35.09,58.15,9.06,9.0,57.13,6.236899563318778,216.37,195.5,205.54
7.7,52.65,8.92,4.0,64.7,7.172949002217296,205.54,156.91,174.51
19.42,75.84,7.26,8.0,57.27,7.781250000000001,174.51,91.56,201.47
29.04,52.16,12.18,4.0,59.83,4.87214983713355,201.47,185.34,137.1
23.58,59.36,8.92,6.0,29.98,3.3237250554323725,137.1,126.52,118.67
27.6,67.6,7.69,4.0,31.17,4.001283697047497,118.67,112.83,110.92
20.77,68.18,6.14,2.0,39.18,6.278846153846154,110.92,126.39,163.08
25.61,73.3,11.18,1.0,60.29,5.344858156028369,163.08,205.87,193.7
23.91,63.17,8.47,8.0,38.23,4.460910151691948,193.7,174.24,163.93
33.17,53.73,3.96,6.0,44.08,10.857142857142858,163.93,107.87,181.99
26.78,54.75,6.39,1.0,48.55,7.480739599383668,181.99,206.25,182.62
27.36,60.39,9.3,5.0,78.36,8.336170212765957,182.62,149.15,173.44
22.12,63.74,9.38,3.0,62.06,6.546413502109704,173.44,152.95,183.18
21.59,57.79,9.27,2.0,20.77,2.216648879402348,183.18,193.04,127.2
21.97,60.29,8.85,3.0,53.19,5.943016759776537,127.2,129.6,156.55
27.76,37.24,5.57,2.0,43.93,7.7477954144620815,156.55,208.18,93.14
22.05,70.01,7.38,10.0,45.43,6.0735294117647065,93.14,98.96,155.65
27.03,62.72,13.55,2.0,50.01,3.6637362637362636,155.65,122.33,144.02
39.53,75.03,13.11,1.0,72.52,5.489780469341408,144.02,186.09,412.31
31.1,60.0,11.73,3.0,33.73,2.8512256973795433,412.31,193.5,142.92
22.72,33.92,11.47,3.0,54.08,4.674157303370786,142.92,145.53,187.98
33.41,54.62,12.71,4.0,55.81,4.356752537080406,187.98,425.04,190.28
22.14,57.0,6.64,3.0,45.57,6.76112759643917,190.28,178.36,160.78
10.73,71.14,10.1,8.0,37.23,3.65,160.78,216.37,157.17
17.94,28.95,6.64,4.0,34.89,5.176557863501484,157.17,205.54,152.61
11.9,60.62,6.69,10.0,41.59,6.12518409425626,152.61,174.51,195.46
22.54,67.71,11.1,1.0,64.75,5.78125,195.46,201.47,190.52
25.13,50.08,12.84,2.0,42.83,3.3098918083462134,190.52,137.1,180.15
36.74,61.12,9.42,7.0,48.02,5.044117647058824,180.15,118.67,155.26
27.29,50.59,14.95,6.0,26.86,1.784717607973422,155.26,110.92,118.11
23.47,49.06,9.99,9.0,40.51,4.014866204162537,118.11,163.08,226.99
30.81,53.87,7.67,6.0,54.59,7.025740025740027,226.99,193.7,196.31
9.52,49.34,6.74,2.0,50.44,7.374269005847953,196.31,163.93,103.09
26.65,70.25,13.05,8.0,70.9,5.391634980988593,103.09,181.99,203.79
30.4,48.98,10.39,9.0,38.14,3.6358436606291704,203.79,182.62,154.78
14.65,46.46,12.03,5.0,85.26,7.028854080791427,154.78,173.44,229.92
33.01,86.52,2.03,6.0,58.4,27.417840375586856,229.92,183.18,248.8
27.37,74.41,10.73,4.0,13.3,1.2280701754385965,248.8,127.2,128.52
22.09,32.08,8.46,2.0,55.55,6.489485981308411,128.52,156.55,302.24
29.43,48.53,5.82,5.0,43.64,7.371621621621622,302.24,93.14,143.76
40.89,63.64,9.81,5.0,55.8,5.630676084762865,143.76,155.65,190.91
26.27,64.86,13.28,1.0,82.33,6.153213751868461,190.91,144.02,196.9
26.74,37.64,16.8,5.0,64.1,3.792899408284023,196.9,412.31,176.88
21.78,77.38,10.73,1.0,45.49,4.200369344413666,176.88,142.92,161.01
19.05,72.38,7.87,3.0,22.06,2.767879548306148,161.01,187.98,161.06
30.81,67.23,7.69,9.0,67.46,8.65982028241335,161.06,190.28,175.38
19.01,80.35,12.89,4.0,60.19,4.63356428021555,175.38,160.78,172.72
25.5,66.78,7.01,9.0,73.16,10.28973277074543,172.72,157.17,234.61
21.66,66.73,11.87,6.0,47.14,3.938178780284044,234.61,152.61,215.75
28.35,83.37,10.88,1.0,55.9,5.091074681238616,215.75,195.46,186.56
27.34,76.52,10.55,3.0,45.07,4.231924882629108,186.56,190.52,193.74
32.26,47.38,5.3,3.0,51.74,9.581481481481482,193.74,180.15,205.47
21.43,69.5,8.93,4.0,19.71,2.1827242524916945,205.47,155.26,159.03
23.11,50.04,5.63,10.0,56.37,9.837696335078535,159.03,118.11,202.51
18.15,67.56,8.24,4.0,57.65,6.9124700239808154,202.51,226.99,173.42
21.89,67.15,12.75,8.0,39.92,3.106614785992218,173.42,196.31,194.2
27.64,39.25,9.99,3.0,62.13,6.157581764122894,194.2,103.09,121.22
30.3,58.17,10.64,4.0,67.45,6.280260707635009,121.22,203.79,157.46
18.54,63.98,8.29,3.0,78.0,9.29678188319428,157.46,154.78,250.94
31.09,53.46,14.76,7.0,29.6,1.9919246298788695,250.94,229.92,139.52
34.49,64.72,8.25,6.0,63.39,7.591616766467066,139.52,248.8,170.79
27.89,72.09,6.59,1.0,76.76,11.473841554559044,170.79,128.52,181.96
38.14,59.54,12.09,10.0,50.44,4.137817883511075,181.96,302.24,132.66
19.58,63.37,11.37,1.0,77.9,6.791630340017438,132.66,143.76,244.58
16.29,80.75,8.37,6.0,35.48,4.188902007083826,244.58,190.91,164.91
12.55,67.1,10.3,3.0,51.39,4.941346153846154,164.91,196.9,150.5
35.47,63.01,11.33,9.0,15.46,1.3525809273840772,150.5,176.88,176.26
29.58,45.63,10.61,2.0,12.65,1.1811391223155931,176.26,161.01,109.72
24.61,70.07,11.38,3.0,18.93,1.6489547038327526,109.72,161.06,121.54
26.96,64.95,8.48,9.0,78.37,9.134032634032634,121.54,175.38,246.82
17.12,79.26,11.58,6.0,34.49,2.95291095890411,246.82,172.72,171.96
42.12,60.7,10.05,1.0,34.54,3.4029556650246304,171.96,234.61,169.24
25.0,32.76,8.58,2.0,58.16,6.700460829493087,169.24,215.75,146.88
25.77,34.5,9.26,7.0,35.13,3.7532051282051286,146.88,186.56,108.6
30.08,71.04,9.71,6.0,74.1,7.553516819571865,108.6,193.74,189.7
28.37,51.45,5.66,1.0,87.27,15.151041666666666,189.7,205.47,218.46
26.57,66.55,8.09,10.0,5.57,0.6800976800976801,218.46,159.03,129.65
19.47,61.71,10.19,2.0,60.41,5.870748299319728,129.65,202.51,186.26
28.3,57.5,5.95,6.0,8.79,1.452892561983471,186.26,173.42,115.5
38.17,58.55,8.14,6.0,22.8,2.766990291262136,115.5,194.2,178.74
34.42,47.02,17.15,6.0,59.55,3.4521739130434783,178.74,121.22,125.85
36.15,59.76,6.61,9.0,31.13,4.639344262295082,125.85,157.46,176.04
21.42,51.23,8.85,2.0,55.22,6.169832402234637,176.04,250.94,140.12
18.07,60.12,7.5,10.0,50.62,6.660526315789474,140.12,139.52,166.71
24.12,55.15,9.65,10.0,17.04,1.7476923076923077,166.71,170.79,105.65
25.39,56.6,9.99,9.0,63.15,6.258671952428147,105.65,181.96,185.38
32.66,73.83,9.27,9.0,55.98,5.974386339381003,185.38,132.66,174.82
13.15,58.05,7.84,10.0,50.78,6.395465994962217,174.82,244.58,147.02
35.71,75.36,13.17,9.0,37.04,2.7912584777694045,147.02,164.91,194.86
23.89,83.07,10.24,9.0,57.79,5.588974854932302,194.86,150.5,169.0
22.01,72.82,6.99,3.0,24.12,3.4019746121297603,169.0,176.26,164.83
17.92,68.02,12.52,10.0,29.84,2.3645007923930272,164.83,109.72,166.8
13.42,64.9,7.13,9.0,56.42,7.80359612724758,166.8,121.54,204.38
30.76,72.98,5.31,10.0,70.6,13.049907578558226,204.38,246.82,229.37
25.0,61.34,9.99,9.0,40.46,4.009910802775025,229.37,171.96,136.2
15.97,74.77,15.72,3.0,59.14,3.738305941845765,136.2,169.24,131.26
15.93,69.21,4.52,4.0,54.1,11.709956709956712,131.26,146.88,158.34
22.65,54.6,6.01,4.0,58.29,9.540098199672668,158.34,108.6,151.78
36.68,73.44,12.26,4.0,36.16,2.925566343042071,151.78,189.7,170.41
23.18,61.37,8.07,6.0,47.02,5.755201958384333,170.41,218.46,136.92
14.48,58.41,11.84,5.0,49.24,4.123953098827471,136.92,129.65,148.88
23.28,52.86,7.49,7.0,79.97,10.53623188405797,148.88,186.26,210.05
23.09,62.49,10.43,6.0,27.91,2.650522317188984,210.05,115.5,133.51
6.12,74.95,15.23,7.0,21.92,1.4298760600130465,133.51,178.74,115.37
24.62,73.33,6.42,8.0,109.99,16.869631901840492,115.37,125.85,303.58
23.38,65.3,13.07,6.0,56.18,4.265755504935459,303.58,176.04,186.49
29.87,68.99,12.04,9.0,50.44,4.154859967051071,186.49,140.12,212.77
37.94,79.08,5.53,4.0,62.84,11.161634103019539,212.77,166.71,211.84
32.89,57.75,11.68,5.0,65.44,5.555178268251273,211.84,105.65,207.54
23.12,43.27,10.22,9.0,67.98,6.587209302325582,207.54,185.38,188.61
17.25,79.52,10.27,9.0,65.53,6.319189971070396,188.61,174.82,211.48
43.01,52.05,11.01,2.0,72.54,6.52925292529253,211.48,147.02,186.55
25.41,49.64,8.95,2.0,53.35,5.895027624309393,186.55,194.86,167.98
25.1,33.06,10.21,9.0,71.44,6.929194956353054,167.98,169.0,230.5
24.83,68.57,10.72,6.0,87.84,8.118299445471349,230.5,164.83,240.2
26.39,35.68,12.24,8.0,53.92,4.369529983792545,240.2,166.8,194.46
23.99,48.75,5.42,8.0,59.62,10.80072463768116,194.46,204.38,139.11
20.98,68.82,13.87,8.0,38.4,2.7487473156764497,139.11,229.37,155.36
21.17,70.83,6.53,5.0,46.7,7.043740573152339,155.36,136.2,200.66
24.77,50.22,12.28,10.0,57.06,4.609046849757674,200.66,131.26,180.37
21.2,57.99,10.24,4.0,42.22,4.083172147001934,180.37,158.34,164.9
20.01,46.91,6.16,3.0,51.85,8.282747603833867,164.9,151.78,152.74
25.75,51.77,11.58,4.0,56.83,4.865582191780822,152.74,170.41,195.55
23.22,63.99,7.16,8.0,80.41,11.075757575757576,195.55,136.92,182.2
35.53,52.48,13.21,4.0,32.72,2.458302028549962,182.2,148.88,133.64
6.44,56.34,7.87,8.0,58.4,7.327478042659975,133.64,210.05,176.34
32.64,38.03,5.52,8.0,37.92,6.747330960854094,176.34,133.51,140.04
33.72,76.99,14.6,1.0,65.32,4.443537414965986,140.04,115.37,193.3
10.49,67.65,10.54,9.0,66.91,6.288533834586467,193.3,303.58,143.03
22.6,71.89,12.6,3.0,83.55,6.578740157480315,143.03,186.49,179.53
22.4,79.36,7.45,6.0,41.49,5.4953642384105965,179.53,212.77,212.99
15.15,47.62,4.32,3.0,52.91,11.970588235294118,212.99,211.84,171.85
19.56,54.62,15.03,9.0,66.08,4.36748182419035,171.85,207.54,165.06
17.23,31.58,9.98,1.0,63.17,6.266865079365079,165.06,188.61,173.49
37.27,107.11,11.47,7.0,0.24,0.020743301642178046,173.49,211.48,189.15
25.0,57.76,11.97,5.0,36.25,3.003314001657001,189.15,186.55,193.87
33.9,75.58,8.99,3.0,61.4,6.754675467546755,193.87,167.98,156.29
30.05,41.43,10.68,7.0,45.8,4.24860853432282,156.29,230.5,186.12
17.1,74.95,14.78,1.0,66.23,4.450940860215054,186.12,240.2,150.92
21.33,87.86,9.99,6.0,70.84,7.020812685827552,150.92,194.46,227.78
28.43,59.1,12.83,7.0,45.73,3.536736272235112,227.78,139.11,176.15
16.45,44.84,4.03,9.0,62.02,15.016949152542374,176.15,155.36,226.05
29.99,57.92,13.37,9.0,79.12,5.873793615441723,226.05,200.66,217.7
23.32,26.6,5.43,7.0,70.37,12.725135623869804,217.7,180.37,185.55
22.38,59.43,9.99,5.0,34.59,3.428146679881071,185.55,164.9,118.03
29.98,72.31,11.17,7.0,46.3,4.108251996450754,118.03,152.74,136.56
28.11,59.46,9.71,1.0,50.55,5.152905198776758,136.56,195.55,144.47
25.0,55.74,9.7,7.0,31.3,3.1938775510204085,144.47,182.2,177.93
33.12,67.91,9.24,10.0,71.4,7.644539614561029,177.93,133.64,219.79
17.43,69.06,7.54,4.0,37.1,4.856020942408377,219.79,176.34,201.23
29.31,35.1,9.38,2.0,47.97,5.060126582278481,201.23,140.04,126.04
29.15,61.33,16.62,6.0,71.44,4.272727272727272,126.04,193.3,205.51
22.83,96.54,13.91,7.0,40.98,2.925053533190578,205.51,143.03,186.04
27.28,39.97,7.39,7.0,43.27,5.777036048064087,186.04,179.53,185.71
16.24,58.72,10.8,8.0,56.76,5.207339449541284,185.71,212.99,167.39
